Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct
UTI Innovation Fund - Regular Plan - Growth Option,UTI_Innovation_Fund___Regular_Plan___Growth_Option_152086,Equity - Sectoral / Thematic,2023-10-18,2026-01-09,2.23,0.0513221645405412,,,,-0.0686457172325454,-0.1540077215409838,0.0621602502107917,0.2993326109192551,0.0177621273441415,0.0585308743710803,,,,-0.0133017142761713,,-0.3255268920563175,2.371948839566113,0.5,0.1664484868196321,0.1209219514459296,0.1082698757537581,0.0889597457947871,-0.2677304562660078,-0.0907444239942304,-0.1157933992168562,-0.0776853398432481,0.4642857142857143,-0.0180595504154096,-0.0260840632230374,0.1916934115614748,-0.0521352619376001,-0.0717639382733499,0.1916934115614748,0.2690624630898445,0.0820279784647674,-0.0667973645000366,0.919221419025494,81.12471888411818,122.90380631151608,,,,,,-0.0025037924686227,-0.4281373420139975,-0.603871016777259,-0.0887719454323489,43.43065693430657,37.03703703703704
UTI Innovation Fund - Regular Plan - Payout of IDCW Option,UTI_Innovation_Fund___Regular_Plan___Payout_of_IDCW_Option_152088,Equity - Sectoral / Thematic,2023-10-18,2026-01-09,2.23,0.0513221645405412,,,,-0.0686457172325454,-0.1540077215409838,0.062160049808193,0.2993326109192551,0.0177626117361655,0.0585312130369896,,,,-0.0133017142761713,,-0.3257213183257606,2.3713334181963326,0.5,0.1664471752393712,0.1209232269651122,0.1082693359800559,0.0889780260540706,-0.2677304562660078,-0.0907438656998657,-0.1157933992168562,-0.0776853398432481,0.4642857142857143,-0.0180595504154096,-0.0260840057880196,0.1916934115614748,-0.0521356727561097,-0.0717631812948754,0.1916934115614748,0.2690632506174347,0.0820274737973057,-0.0667956156851375,0.9191966908367188,81.12480955673608,122.90380631151628,,,,,,-0.0025051040488836,-0.4281377528325071,-0.6038702597987844,-0.0887701966174498,43.43065693430657,37.03703703703704
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan Regular - IDCW,Aditya_Birla_Sun_Life_Commodity_Equities_Fund___Global_Agri_Plan__Regular___IDCW_111348,International Equity / FoF,2008-11-12,2023-07-28,14.7,0.0501493186121011,0.1724803922418309,0.0590783667023002,0.0228582231561529,-0.030098384093004,-0.1627076118597069,0.0651316195010386,0.938982208098234,0.0499613080545334,0.0388856143331806,0.0260572643806762,0.0167178882382915,0.0126294410682946,0.0130833224902249,0.0153857185012876,-0.7619146426931447,10.907336645276184,0.559322033898305,0.1884405335711113,0.1389943743884044,0.1602749700637452,0.0099309347460983,-0.5196373681149788,-0.1390062807929749,-0.1672701384795573,-0.1583553400936636,0.4350282485875706,-0.0174008905797414,-0.0299664828974472,0.0965082992280199,-0.0522747479070447,-0.0708710797199044,0.0965082992280199,0.2098242709175497,0.1340081393783239,-0.0077804238694117,0.1651387356548798,37.83396948205761,34.23522522978704,-0.0602810617839561,-0.0264376929221087,0.0153857185012876,0.0616413194508116,0.1529546307756509,0.0115037626710569,-0.3614158435348754,-0.536266095805767,-0.0293703761520474,47.16615980094001,44.88636363636363
JM Aggressive Hybrid Fund Direct - Annual IDCW,JM_Aggressive_Hybrid_Fund__Direct____Annual_IDCW_131477,Hybrid - Aggressive,2014-09-23,2026-01-09,11.3,0.0498096816114659,0.1912491631587694,0.1709968310037046,0.0580436330894054,-0.0055382882638971,-0.0753587697711042,0.068128065764646,0.9882680947385852,0.085604640454836,0.0774502846766313,0.0570493469671124,0.0434428264280711,0.0456897518957221,0.0861990748616747,0.0773775640933056,-13.561613599797118,471.7207674269808,0.6131386861313869,0.1913348851811452,0.1631733747327148,0.2962181384382485,0.0065342922284116,-0.6906404782237403,-0.2276583872783869,-0.4121934173196633,-0.3834561315741955,0.3795620437956204,-0.0113093467921548,-0.0234862470399696,0.0721209995388216,-0.0532590718043207,-0.0624508649479503,0.0721209995388216,0.152017111556941,0.2120642895400911,-0.036773019363715,0.7296652173546585,75.61590968843387,91.1204800298582,-0.2164399383061739,-0.0988767237267925,0.0773775640933056,0.2175727330023211,0.2531703109434215,0.0360735997809604,-0.2938643475249664,-0.4070561546569866,-0.0322162534536534,43.462643678160916,55.14705882352941
Sundaram Dividend Yield Fund Formerly Known as Principal Dividend Yield Fund - Income Distribution CUM Capital Withdrawal Plan,Sundaram_Dividend_Yield_Fund__Formerly_Known_as_Principal_Dividend_Yield_Fund___Income_Distribution_CUM_Capital_Withdrawal_Plan_149698,Equity - Dividend Yield,2022-01-03,2026-01-09,4.02,0.0526236561547073,0.0954630642273501,0.0526236561547073,,-0.0009887575526632,-0.1155570255222975,0.059147421875234,0.4313466695607728,0.0930746068346368,0.1298411577076013,0.0892264198626916,0.0592563726933002,,0.0586388282740447,0.0896297744406622,-1.6136159343553396,11.213104478090331,0.5102040816326531,0.1383867827897765,0.1072509842858121,0.1025507301311138,-0.0022911545678799,-0.2074968303842125,-0.0936906503808405,-0.0851612968911468,-0.0141953781460975,0.4693877551020408,-0.0130290904868659,-0.023018336000933,0.2536118554546904,-0.0533023724996778,-0.0687764675952579,0.2536118554546904,0.2716891912502595,0.0871769194496011,-0.0472374600973459,0.93101320529385,76.10506949928275,94.41283748284611,0.0616411551896146,0.0819578046739248,0.0896297744406622,0.0984952838145241,0.1089860113472795,-0.0049642266123233,-0.4895829574002631,-0.6697219463674867,-0.05953329431433,44.94949494949495,35.41666666666667
WhiteOak Capital Digital Bharat Fund Direct Plan Growth,WhiteOak_Capital_Digital_Bharat_Fund_Direct_Plan_Growth_152915,Equity - Sectoral / Thematic,2024-10-14,2026-01-09,1.24,0.049786958803617,,,,0.0324951644100579,-0.0517807975841549,0.0645050548459816,0.1497314941560492,0.0715987296677393,,,,,0.0790381393515324,,-0.0465941579945063,2.0311336053655964,0.5625,0.1885864557935658,0.1322823999253754,0.0901158722532534,0.0246834241459119,-0.2355300337252757,-0.0709991848709862,-0.098902226326049,-0.0211790593197029,0.375,-0.0180922813403274,-0.0277197474845776,0.2113826335272766,-0.0541557512887486,-0.077206349462547,0.2113826335272766,0.2911531937487294,0.0672853813546577,0.0404541713155348,1.2243510506535136,121.7462569465961,102.4461795331758,,,,,,0.0196341765053109,-0.430157831365146,-0.609313427966456,0.0184795903832225,49.34640522875817,46.666666666666664
HDFC Flexi Cap Fund - IDCW Option - Direct Plan,HDFC_Flexi_Cap_Fund___IDCW_Option___Direct_Plan_118954,Equity - Flexi Cap,2006-04-03,2026-01-09,19.77,0.0480591167857451,0.1217917203177976,0.130271198866624,0.0717877058052243,0.041011158997271,-0.0303289066870821,0.0688237144323212,1.3044946610379935,0.0786458962082351,0.0533949888403015,0.0502744340943708,0.0485563077566156,0.0436803950982473,0.0395080579550428,0.0434105725131299,-1.507278617755292,16.839726761367462,0.5672268907563025,0.2151402039819191,0.1658100493420585,0.2357952413585859,0.0548851829070053,-0.6629053590263013,-0.1953514004857564,-0.3414446979947091,-0.5576732757738116,0.4285714285714285,-0.0195136433564545,-0.0350648658426552,0.0724977044330069,-0.0555027976791282,-0.0720154373129782,0.0724977044330069,0.1627184320328382,0.1874389115901123,-0.047613393111736,0.874408878494842,88.35599264040525,106.78372594568388,-0.1159829184506249,-0.0004502768522994,0.0434105725131299,0.1187625154309975,0.1932002836664262,0.0573076517386448,-0.5544951624751953,-0.7578087066833425,-0.0608200542474227,,52.742616033755276
HSBC Flexi Cap Fund - Direct IDCW,HSBC_Flexi_Cap_Fund___Direct_IDCW_120045,Equity - Flexi Cap,2006-04-03,2026-01-09,19.77,0.0486078880130838,0.1561110556235823,0.1028011673674067,0.0840039156112535,-0.0578255541511237,-0.1187991414715724,0.0669034115926718,0.8293997586143707,0.0788685162771625,0.0621884770406392,0.060007067360795,0.059362771912041,0.0591701215662028,0.0434700979723623,0.0611232129133919,-1.558640092312307,17.288954219774496,0.5840336134453782,0.203766988538477,0.1569536752827726,0.266472418616959,0.059484423860161,-0.6450391189515124,-0.2267905660558344,-0.2561663069217712,-0.5732679877037221,0.4117647058823529,-0.0185237583234301,-0.0331888526741124,0.0753564963503208,-0.0559075445371517,-0.0725826392175386,0.0753564963503208,0.1487432412745317,0.217692572417548,-0.0509241725783894,0.874398173393692,87.65030415940515,108.0669860390504,-0.0765178322224503,-0.0043507174954132,0.0611232129133919,0.1361547208173233,0.1786883901515953,0.0459344362952026,-0.5548999093332188,-0.7583759085879028,-0.0641308337140761,,54.85232067510548
Franklin India Aggressive Hybrid Fund - Direct - IDCW,Franklin_India_Aggressive_Hybrid_Fund___Direct___IDCW_118547,Hybrid - Aggressive,2013-01-01,2026-01-09,13.02,0.0527060368600591,0.0603819272032215,0.0557576103499082,0.0487935822385996,-0.0342944208081128,-0.0714076035033972,0.0581503150163886,0.6129459611123647,0.0712122220522858,0.0643090557225884,0.0545461350736231,0.0517304323969269,0.0510250214340217,0.0365321226985326,0.0650912223580892,-3.592541398367324,35.606523934260615,0.6178343949044586,0.1294176105457853,0.1058037019764212,0.0932490379959266,0.0121250361923458,-0.3305098531325525,-0.0782529407850996,-0.1822660316757116,-0.0863624005579394,0.375796178343949,-0.0103734313012331,-0.020954048918889,0.1594688822754132,-0.0563598965332495,-0.0689386382866484,0.1594688822754132,0.2956811631152897,0.0735103383132754,-0.0449153964497005,0.6146449834638609,60.65234876399271,74.58867648174639,-0.0457624175028018,0.0178243813287196,0.0650912223580892,0.0845289936835458,0.131171345554992,-0.0258436748543993,-0.2969651722538953,-0.4135439279956846,-0.040358630539639,43.432137285491415,58.97435897435898
NIPPON INDIA POWER - INFRA FUND - IDCW Option,NIPPON_INDIA_POWER___INFRA_FUND___IDCW_Option_101264,Equity - Sectoral / Thematic,2006-04-03,2026-01-09,19.77,0.0471299902013546,0.1419504541602507,0.1775650886666988,0.0711710751965339,-0.0858517980647219,-0.1975736348845106,0.0696554962052422,1.0930722022607462,0.1007806547613762,0.058146417082261,0.0456801073520169,0.0359924593082891,0.0252587919531244,0.0141024769773074,0.0329157298987662,-1.122031247424275,12.68756430180602,0.5672268907563025,0.2231141168726431,0.1699461974460933,0.417134951138122,0.0952934191104895,-0.7496113226194638,-0.3826086140733477,-0.2688160196720445,-0.5207729026444,0.4285714285714285,-0.0215322755980963,-0.0358844045577495,0.0628725697961208,-0.0576835297516908,-0.0757299074180678,0.0628725697961208,0.0976567529608822,0.3731916966339455,-0.0464505523091981,0.8743567249423501,104.29254519083906,128.67513253390027,-0.1821312107007881,-0.0296889130294256,0.0329157298987662,0.1487626648695058,0.2709686496924999,0.0541618375843881,-0.4336856098280882,-0.6078369859219769,-0.0684251332415104,44.97637148140538,45.14767932489451
SBI ELSS Tax Saver Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option IDCW,SBI_ELSS_Tax_Saver_Fund___Direct_Plan___Income_Distribution_cum_Capital_Withdrawal_Option__IDCW__119722,Equity - ELSS,2006-04-03,2026-01-09,19.77,0.0481424500395859,0.192214445450801,0.1590595750607952,0.0852491750340176,0.0610601027686992,-0.0294384065349531,0.0670803787947991,1.0041371118955311,0.079119787143062,0.057338853328025,0.0530810618688685,0.0513500650081848,0.0498932743893703,0.0364745169128168,0.0376920744517718,-2.633434132611616,34.88358965976236,0.592436974789916,0.2055473670641685,0.1620772597192543,0.3253206185159403,0.0472354006789176,-0.6868801360158685,-0.2808977275532896,-0.3029744140035546,-0.6328523538842734,0.4033613445378151,-0.017706576728499,-0.0331282904404567,0.0700885751607668,-0.0576876762265328,-0.0731598620371134,0.0700885751607668,0.1263920642132225,0.2704457190861904,-0.0539623696016458,0.8251584622045769,77.81655415175197,95.6066118507824,-0.1006031678592903,-0.0353689426168266,0.0376920744517718,0.1481677610094608,0.2110632109449612,0.0406479803013505,-0.4363511595739754,-0.5984379181186765,-0.054034952489187,30457.142857142855,53.58649789029536
Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW,Mahindra_Manulife_Balanced_Advantage_Fund___Regular_Plan___IDCW_149405,Hybrid - Balanced Advantage,2022-01-03,2026-01-09,4.02,0.0538621583609493,0.0640220483839579,0.0538621583609493,,-0.0361876233491689,-0.078381644313825,0.056298312679309,0.3331673711591612,0.0703636921742684,0.0929824196462017,0.0713834864103074,0.0568275817763519,,0.0719010577746832,0.0687894277852042,-4.193377787821883,46.10560354001317,0.5714285714285714,0.1055633044105662,0.086531743437873,0.0573703515729596,-0.0615731455047867,-0.1729423699482329,-0.047917800591282,-0.0766345330071085,-0.0450913461908908,0.4081632653061224,-0.0093093941004517,-0.0166671288542862,0.3114457051621991,-0.0581437050812546,-0.0709316765755152,0.3114457051621991,0.3641357439445583,0.0429434765299013,-0.0323000875343284,0.5964263975209819,51.10639175310675,50.51719113322197,0.0540151552494608,0.0610914771310694,0.0687894277852042,0.0807800371751351,0.0939876063298077,0.0119189670369703,-0.3464071176613462,-0.4884498626605434,-0.0238860307169077,42.12121212121212,60.416666666666664
Franklin India Dividend Yield Fund - IDCW,Franklin_India_Dividend_Yield_Fund___IDCW_103679,Equity - Dividend Yield,2006-05-19,2026-01-09,19.64,0.0496901150408219,0.0810942385356494,0.0890706542400563,0.0607683700653247,-0.0548280710151214,-0.1781931322379072,0.0625993776601169,1.1647631286368163,0.0748403960902803,0.051183682040904,0.0487122500079511,0.0456468263282202,0.0417837186313493,0.0394753773017482,0.0479922901479598,-0.8697373747522514,10.084976929095026,0.5738396624472574,0.1768985433298869,0.1334161606016224,0.1937291352218772,0.0902606701522298,-0.6139093409030426,-0.1582879812102808,-0.2676875102260806,-0.5465752852187722,0.4219409282700422,-0.0167000668002672,-0.0293966607824528,0.0809404772498318,-0.0582813445781277,-0.0772761329113875,0.0809404772498318,0.1923826064534052,0.1511548318424355,-0.0460000297458853,0.7108374043256009,76.33075385423783,91.97158531582387,-0.0832462477472426,0.0016566278405851,0.0479922901479598,0.101193455519732,0.1741250950559946,0.033547533927787,-0.4945619294787131,-0.6782216116836164,-0.0582958639628694,44.297246946801906,48.30508474576271
Sundaram Small Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal IDCW,Sundaram_Small_Cap_Fund_Direct_Plan___Income_Distribution_cum_Capital_Withdrawal__IDCW__119588,Equity - Small Cap,2006-04-03,2026-01-09,19.77,0.0464753257113725,0.1267018822462573,0.1254337607312812,0.0564655065389636,-0.044024869824393,-0.1694440094315692,0.0710535353501237,1.2380521487338685,0.1011769023049219,0.069599516928689,0.0670887429441295,0.0649903292474538,0.0627891525090406,0.0315000480330108,0.0733482478299556,-2.469100480700901,33.05025297677863,0.5504201680672269,0.2299899503716181,0.1817714575686033,0.3575732213577907,0.1242914256106097,-0.7309810048994144,-0.2995486378544136,-0.335517040716544,-0.5763330974482787,0.4453781512605042,-0.0218147859268923,-0.0379646872169019,0.0635793890673913,-0.0588055011393942,-0.0744048293914515,0.0635793890673913,0.1163195699050465,0.2892153708896683,-0.044248274612655,0.8421656930697883,96.34199723744456,115.44838363599996,-0.1450669713451501,-0.0553709246533161,0.0733482478299556,0.1822848256951675,0.2919014515753604,0.0514935485570781,-0.6359217315848189,-0.8506330947705929,-0.0938366562573418,,48.10126582278481
Mirae Asset Equity Savings Fund Direct IDCW,Mirae_Asset_Equity_Savings_Fund_Direct_IDCW_145694,Hybrid - Equity Savings,2018-12-18,2026-01-09,7.06,0.0541153468826705,0.0250370155916197,0.0207518115087446,,0.0075448189935627,-0.00939158840343,0.0558782596037472,0.4601864751902262,0.0520036535599044,0.0543815386570012,0.044145577176242,0.0420859322165291,0.0506318630673299,0.0334766413849972,0.0355755359355998,-6.753505207577837,85.61318124853594,0.6744186046511628,0.0984979993039836,0.0849823385536154,0.0557471305737994,-0.0099864048600564,-0.1818500657606312,-0.0438974250498963,-0.1096966413867822,-0.032227964398507,0.313953488372093,-0.006052906889852,-0.0149624556666098,0.2975822233350323,-0.0597438847378852,-0.0692456011153054,0.2975822233350323,0.376068903692377,0.0394219825827702,-0.0375854350934383,0.4175116637406445,37.06335220110933,34.18442946085352,0.0120098282419858,0.0207122317725315,0.0355755359355998,0.0605681444256912,0.1113977505912181,0.0081163340898061,-0.141247480031853,-0.2157630659903131,-0.0281108900858284,40.45977011494253,72.94117647058823
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option,BARODA_BNP_PARIBAS_Focused_Fund___Direct_Plan___IDCW_Option_150265,Equity - Focused,2022-03-14,2026-01-09,3.82,0.0496732505798558,0.0639779856057498,,,-0.0462088903796699,-0.1507523395056461,0.0605945613699468,0.3902746399864751,0.0764727340252379,0.107960818346446,0.0655872251189494,,,0.0574960510513006,0.0663512276947991,-2.5594732577340613,19.280617835508675,0.5957446808510638,0.1647859785621494,0.1321050662167324,0.0981677910859288,-0.0094550479811626,-0.2612803519450844,-0.0801528400901142,-0.0986095502523082,-0.0470358656887154,0.3829787234042553,-0.015375854214123,-0.0273044480942217,0.1901147568505116,-0.0626676463025002,-0.0781707296766501,0.1901147568505116,0.2757283790530795,0.0746222941238963,-0.0656476373931031,1.0065788445586992,76.89161536881059,107.04365870344854,0.0420054300610884,0.0541906268406416,0.0663512276947991,0.0761599155752935,0.0929841160996924,0.0015344137219659,-0.5329845964908548,-0.7276488616370649,-0.0752647849067573,44.69214437367304,45.65217391304348
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW,Aditya_Birla_Sun_Life_International_Equity_Fund___Plan_B___Regular___IDCW_106875,International Equity / FoF,2007-11-15,2023-07-28,15.7,0.0435825869201886,0.1674688268031374,0.0495294582879928,0.0736896087766316,0.1375136189001662,-0.2575101994984466,0.0727378188959624,0.8002022641197899,0.0721769495586486,0.0709739737688003,0.0649297932098842,0.059176792067596,0.0604298688020338,0.0498557214410484,0.0583120074849168,16.29555657758871,1008.8339162462718,0.5925925925925926,0.2616758793245949,0.1578275508394799,0.2655760156648323,-0.2289734617278143,-0.6372983493655724,-0.2178337773079764,-0.237406786313198,-0.4931963140219072,0.4021164021164021,-0.0151748652935419,-0.0268705126791849,0.0683864738761287,-0.0627394971297541,-0.1040212117116916,0.0683864738761287,0.1371238365202379,0.2111876405826903,-0.0126452182887888,0.6618198022570302,71.27423682532164,77.88488446794798,-0.060324324658976,0.0281673625400864,0.0583120074849168,0.1158381189377872,0.1704779550229793,0.0847391084245405,-0.3718805927575847,-0.5694162277975542,-0.0342351705714246,45.22144522144522,44.148936170212764
HDFC Focused Fund - IDCW Option - Direct Plan,HDFC_Focused_Fund___IDCW_Option___Direct_Plan_118949,Equity - Focused,2013-01-01,2026-01-09,13.02,0.0479450032783694,0.1301427908553367,0.1453501970231805,0.0537688966635248,0.04954173137237,-0.0207119924993607,0.063646953341889,0.7728151388747584,0.085972960261507,0.0677176794363931,0.053700113940483,0.0480532231874194,0.0409204573655621,0.0587694244081908,0.0518520015347767,-2.867612019730561,25.408874640722548,0.5859872611464968,0.1896323774329679,0.1524286281457673,0.2070791163775774,0.0451065538773601,-0.6105321551689978,-0.1716354226101691,-0.2389715411331709,-0.2209339645350235,0.4076433121019108,-0.0158305335687033,-0.0308960868543745,0.0785298577191206,-0.0635703506163749,-0.0790861721205175,0.0785298577191206,0.1765049742690465,0.1649194734465467,-0.0644669766355376,0.9495117066236874,93.7031362770702,130.58858328129358,-0.1460261075065246,-0.0138772630270032,0.0518520015347767,0.1413573441376466,0.1977667778100088,0.0263808125927844,-0.5338873008047296,-0.7285643040809322,-0.0740841241491918,43.962558502340094,51.92307692307693
Axis Focused Fund - Regular Plan - IDCW,Axis_Focused_Fund___Regular_Plan___IDCW_117559,Equity - Focused,2012-07-05,2026-01-09,13.51,0.0488374990106441,0.0179680315411929,-0.0238796838808802,0.0250987678194425,-0.0447834645669291,-0.2557515337423312,0.0613509970236156,0.8035859820700897,0.0569294147081149,0.0504334705103048,0.038117245481847,0.0371874583968938,0.0406101286080279,0.0457875457875458,0.0429415176489211,-2.8427349574177785,30.05474877130649,0.6134969325153374,0.1729792562236148,0.1371421233852374,0.1789633146614351,0.0337356590378358,-0.4217719132893496,-0.1521228423047361,-0.3072100313479624,-0.2132107023411371,0.3803680981595092,-0.0153183341311632,-0.0273651690030609,0.1157912546375272,-0.0645308647582909,-0.0813936718625826,0.1157912546375272,0.1937051738914445,0.143367260510616,-0.0683670374044354,0.9208417785670558,86.66127120537683,124.41015987791586,-0.054541842438613,-0.0001715432213982,0.0429415176489211,0.0784777198349133,0.1256477738893874,0.0097276913834313,-0.5348478149466455,-0.7308718038229973,-0.0779841849180896,43.573573573573576,45.06172839506173
HSBC Equity Savings Fund - Direct Monthly IDCW,HSBC_Equity_Savings_Fund___Direct_Monthly_IDCW_151061,Hybrid - Equity Savings,2022-11-28,2026-01-09,3.12,0.0554655128906331,0.0611868315933452,,,-0.0467922538371781,-0.0800835918508774,0.0544718409926875,0.2178562546630191,0.0715848473804301,0.0754513748084518,0.067001326564823,,,0.0997703675527943,0.0669757468978644,-1.110207216369457,5.612516488953018,0.6410256410256411,0.069186166868297,0.0523135981538217,0.0482995127557524,0.0996622720575944,-0.1313052564331617,-0.0366697313385625,-0.0756011855990409,-0.0571848071751838,0.3333333333333333,-0.007516065590199,-0.0117837144869087,0.4224165459732891,-0.0655403719358912,-0.0866789375877705,0.4224165459732891,0.4058361156299653,0.0314954747693175,-0.0248353127922875,0.3668615963341303,41.32172825836678,34.30566507243574,0.0627721214385921,0.0647184620390125,0.0669757468978644,0.0689023518009047,0.0719436820733538,-0.0211954983458803,-0.147043967229859,-0.2331964024627782,-0.0153607677846776,42.1875,50.0
HSBC Aggressive Hybrid Fund - Regular IDCW,HSBC_Aggressive_Hybrid_Fund___Regular_IDCW_151121,Hybrid - Aggressive,2022-11-28,2026-01-09,3.12,0.0519479880765338,0.0635456897389543,,,-0.0502236667605769,-0.1202034314739552,0.0563870187869927,0.3008532835584592,0.0798594925132273,0.0788023001303184,0.0723512263900169,,,0.1193595397021958,0.0717093410870814,-1.3896492427535314,11.642374821511426,0.6153846153846154,0.1223746903308524,0.0930583536006311,0.0741309912461659,0.0257562196777029,-0.2169988765439564,-0.0584253492257404,-0.105795721357593,-0.0663862381131735,0.358974358974359,-0.0131996622596539,-0.0201415975002781,0.2393928895111631,-0.0657980167442848,-0.0865264816313223,0.2393928895111631,0.3279019950431869,0.0523319078954484,-0.0514671700849214,0.8312394079510758,73.35551330098161,100.1719661154918,0.0667889560146748,0.0694386090314589,0.0717093410870814,0.0743948491429992,0.0798782661317107,-0.0328865950693322,-0.3064032924649306,-0.4311317713403585,-0.0469104041748599,45.18229166666667,36.84210526315789
JM Focused Fund Regular - Growth Option,JM_Focused_Fund__Regular____Growth_Option_107410,Equity - Focused,2008-03-12,2026-01-09,17.83,0.0431562907583789,0.1733912846215026,0.1392195444391124,0.1401032510452706,-0.0081075282765639,-0.0780866702218923,0.0731462321562883,1.4108781127129748,0.118563270776208,0.1052309199050412,0.0987385736897044,0.1006373001003179,0.1038312757835584,0.0836903642295681,0.133695858638869,0.1170039819562905,54.42036092032253,0.5488372093023256,0.2536561083144732,0.1836320612822695,0.3929173996744654,0.0193625266846729,-0.8115836154297297,-0.3184049385083657,-0.4987088669435041,-0.3992007716687336,0.4465116279069767,-0.0198173132447897,-0.0379258998686787,0.0531754090865028,-0.066403720192454,-0.091725318138916,0.0531754090865028,0.1031447929659559,0.305266372380361,-0.0205379950060039,0.6625829073525704,109.92804934862173,131.6238803474261,-0.1261105868818946,0.0410191802096306,0.133695858638869,0.1903168738549117,0.2313850826247862,0.0904045434742898,-0.5367206703808086,-0.7412034500993308,-0.0301551425196581,46.5458366167586,49.06542056074766
JM Focused Fund Regular - IDCW,JM_Focused_Fund__Regular____IDCW_107409,Equity - Focused,2008-03-12,2026-01-09,17.83,0.043153936284038,0.1733914395960105,0.1392191648060101,0.1401029166539549,-0.0081078518932458,-0.078085291880762,0.0731440982662693,1.4108781127129748,0.1185607212816742,0.1052283180414196,0.0987359643374301,0.1006344858532197,0.1038282598943972,0.083694251245312,0.1336815487238962,0.1168973739066108,54.421340032377145,0.5488372093023256,0.2536561200747688,0.1836321073530703,0.3929243540369812,0.0193654145306639,-0.8115836154297297,-0.3184156083676626,-0.4987088669435041,-0.3991869731976757,0.4465116279069767,-0.0198440822111976,-0.0379255456950389,0.053172507999916,-0.0664129992645015,-0.0917381168183835,0.053172507999916,0.1031365355905141,0.3052766019617758,-0.0205403534973842,0.662584430606321,109.9278537071187,131.62452752283963,-0.1261177932303911,0.0410208593480168,0.1336815487238962,0.1903177296589562,0.2313815619908223,0.0904045552345853,-0.5367299494528561,-0.7412162487787983,-0.0301575010110385,46.57210401891253,49.06542056074766
HDFC Infrastructure Fund - IDCW Plan,HDFC_Infrastructure_Fund___IDCW_Plan_107525,Equity - Sectoral / Thematic,2008-03-19,2026-01-09,17.81,0.0448689645254836,0.1495422462243214,0.1801681219668294,0.0364656223805892,-0.0453613164798474,-0.1444083447332421,0.0675975081356101,1.3542312804607888,0.1146219070911996,0.0795482981052988,0.0576370149311369,0.0474452231303472,0.0407476580608146,0.0164498663849915,0.0679849289032146,-0.5894520273378405,14.185983841185624,0.5209302325581395,0.2237679057704898,0.1658881077063965,0.304241214873986,0.0902681640135726,-0.7177831433544837,-0.2630427673897917,-0.3113590263691683,-0.3755843541037932,0.4744186046511628,-0.0219247186651143,-0.0342526222988505,0.0625104740072234,-0.0676193282607547,-0.0912122977573331,0.0625104740072234,0.1235914017736337,0.2530258633820479,-0.046971094927426,0.9469713546414738,108.19105271043692,133.07473555512522,-0.2137363274059459,-0.0522730469765493,0.0679849289032146,0.1754557205036368,0.2719781953792067,0.0548156264822349,-0.4436214083371521,-0.6233193762612421,-0.0689456758597383,44.883508451347645,45.32710280373832
UTI Large - Mid Cap Fund - Regular Plan - IDCW,UTI_Large___Mid_Cap_Fund___Regular_Plan___IDCW_100663,Equity - Mid Cap,2006-04-03,2026-01-09,19.77,0.0451597833452568,0.2154576440684568,0.1823030264494429,0.1153696020913459,0.0750803103185941,-0.0273282289568536,0.0699640288756175,0.9034043717683432,0.0707551867646152,0.052213182678154,0.0457677178069433,0.0473006907378787,0.0491538403909519,0.0521291530805581,0.0433597580030459,-9.33962929704856,330.1715283805742,0.5840336134453782,0.219056925924346,0.1774141041286229,0.4495311365136674,0.0464983239702304,-0.7057198570035749,-0.4050478794409569,-0.5027166882276843,-0.5488395391551177,0.4117647058823529,-0.0177777777777777,-0.0319517769262232,0.0639910906531684,-0.067745936779321,-0.0836473330439624,0.0639910906531684,0.0894168358755306,0.3913107905064283,-0.0449760040768173,0.8511913464581511,88.13922991910468,106.7116811603131,-0.2016505520346113,-0.0139569643849165,0.0433597580030459,0.1525138650053922,0.2255356557364335,0.0438632472382326,-0.5354049559698706,-0.722223136561815,-0.0703284526651151,44.24778761061947,47.67932489451477
